Uuid,Void/Retire,Name,Concept Drug,Concept Dosage Form,Strength,_version:1
7bedc809-05bd-4baf-bd4b-5a21d9e48a01,,Diclofenac Co 50mg,391d02a4-2640-4d7b-900f-f74de8e1b6ed,1513AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,50mg,
2832337e-3ef1-47fa-8a46-2bc6e9910353,,Diclofenac Injection vial 75mg,391d02a4-2640-4d7b-900f-f74de8e1b6ed,bd1b2599-84d2-4f33-ba25-4f6d42d147a5,vial 75mg,
62ee5947-bf62-4a42-8c07-0f939f766afe,,Dolex Pommade,b50b13e1-4188-447d-8fbc-bd29fb91daa3,44fc6700-a545-419e-a6b3-b882b6fc455c,N/A,
c6f2a3cb-b57f-4537-a179-ea0764d38690,,Doxicycline Co 100mg,b571adbe-388f-4219-be01-343738d3ed80,1513AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,100mg,
33558e37-627d-475f-b18f-5e5baf0ac0a6,,Dyphenhydramine Co 25mg,1d4d3f02-ccf9-4c9e-b321-486b75c50924,1513AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,25mg,
a377a5e6-0992-46c5-b5b0-5e3aafa27e16,,Dyphenhydramine Sirop 12.5mg/5ml,1d4d3f02-ccf9-4c9e-b321-486b75c50924,94ecbbb3-71b7-407b-bac4-3279abbf1b69,12.5mg/5ml,
3e3c72db-491c-4690-be8b-1f2528fa3266,,Dyphenhydramine Injection vial 20mg,1d4d3f02-ccf9-4c9e-b321-486b75c50924,bd1b2599-84d2-4f33-ba25-4f6d42d147a5,vial 20mg,
f3a1a212-12bc-43bd-b03f-73aeaac1379e,,Dypirone Inj vial 1g,ec4cfcae-c438-48fb-b2e5-e696d7172270,bd1b2599-84d2-4f33-ba25-4f6d42d147a5,vial 1g,
38978734-0960-4c7d-bb1e-725532bc4c6a,,Enalapril Co 10mg,d612ddcc-9d3b-4489-97e1-22893c9735df,1513AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,10mg,
872c01c8-e9c9-478f-b2f6-87acf661ab6c,,Ergotamine Injection 2mg,5f9d24b2-ac16-40eb-be4c-ab16af8f8faa,bd1b2599-84d2-4f33-ba25-4f6d42d147a5,2mg,
cbbc7d55-db59-4ea3-9f3b-d3709b1bb82d,,Erythromicine Co 500mg,bbd3baa3-64bc-443d-b794-d684b413d7dd,1513AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,500mg,
74c26d25-3b98-4bf7-b962-3de028b352a7,,Erythromicine Sirop 125mg,bbd3baa3-64bc-443d-b794-d684b413d7dd,94ecbbb3-71b7-407b-bac4-3279abbf1b69,125mg,
2b05efc6-833d-4718-9e39-6aab785cbfce,,Fer Up Sirop,d49e1658-7a16-41d2-8937-4c785a8f6d4b,94ecbbb3-71b7-407b-bac4-3279abbf1b69,N/A,
114d5a9f-f369-4976-9eb7-1f78050c6a9b,,Fer Folate Co,d1274833-6c0e-480c-9c0a-b656156e6e7f,1513AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,N/A,
a67aaa3a-0e89-4bb7-abf0-54eb6edbecad,,Globugen Sirop,d1274833-6c0e-480c-9c0a-b656156e6e7f,94ecbbb3-71b7-407b-bac4-3279abbf1b69,N/A,
2f76266a-a841-4147-9401-c6b8409b8ccc,,Fluconazole Co 150mg,32d6f1a8-7a0d-46f7-845a-84e3a27e686e,1513AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,150mg,
824dcc1b-27b7-459c-8f41-026b3af8dbe4,,Fongobacter Rince Bouche,f83db0a5-cf84-4d4e-a3bc-32eff500c578,90a3f930-2eef-4a2e-8427-5359607c7b13,N/A,
109ca9ff-5a43-42bd-b039-ba08c683ebb5,,Furosemide Injection vial 20mg,9f6c3927-2a31-485c-8735-f10b9951aef9,bd1b2599-84d2-4f33-ba25-4f6d42d147a5,vial 20mg,
eff805bf-db0e-4adf-9a3d-9a5039083016,,Furosemide Co 40mg,9f6c3927-2a31-485c-8735-f10b9951aef9,1513AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,40mg,
f8b1ef4c-66b6-4520-addc-ee58dd011c65,,Gastrogel Sirop,d00fa604-4fe6-445d-81e9-7ae4aff8341f,94ecbbb3-71b7-407b-bac4-3279abbf1b69,N/A,
0113c442-4959-430d-a389-8cbafa2b8733,,Dextrose D50,49be9771-c89d-4b0d-a03c-ecd6283f0caa,90a3f930-2eef-4a2e-8427-5359607c7b13,D50,
80143eee-aad0-42bc-885c-7b84fa9d9f44,,Glybenclamide Co 5mg,c1131909-2911-4aa2-8b6c-ae7927f0ee90,1513AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,5mg,
a491df48-4a2f-4f4a-a1b0-8bde19af5fb3,,Griséofulvine Sirop 125mg,c9c0c627-7ba6-4880-a702-cfc985a296fa,94ecbbb3-71b7-407b-bac4-3279abbf1b69,125mg,
74ae589d-140f-4b2e-a040-d3ad09148f3f,,Hydrochlorothiazide Co 50mg,8df288a5-9288-4ded-a862-ffb1ed062a12,1513AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,50mg,
d07d5371-355c-4c61-9469-3f354f7edd5e,,Hydrocortisone creme 1%,a2956625-0a07-48b7-9344-3cb707dcd542,0689bb6e-9371-4a0f-ad1c-63c135b1714d,1%,
baa212eb-23a2-43c4-b2ac-badf95eac406,,Hydrocortisone Injection vial 100mg,a2956625-0a07-48b7-9344-3cb707dcd542,bd1b2599-84d2-4f33-ba25-4f6d42d147a5,vial 100mg,
daf6e832-5615-44ce-a512-6f1c239245d9,,Hyoscine Butylbromide Injection vial 20mg,44dbd31a-7c2d-422d-b584-004532e4aaff,bd1b2599-84d2-4f33-ba25-4f6d42d147a5,vial 20mg,
f05dd6ca-43d0-45ea-93ef-8d82483bbdc9,,Ibuprofene Co 400mg,ff5cdb18-0258-4467-bf1f-35c7b6339767,1513AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,400mg,
3b3e2029-84c4-4472-85b4-a1f1af0885b6,,Insuline R 100UI/1ml,aee5f376-e00c-46f3-83ef-3759e54f85a1,bd1b2599-84d2-4f33-ba25-4f6d42d147a5,100UI/1ml,
5b420f3b-7584-4934-b457-91d6f94ff6b7,,Ketoconazole Co 200mg,73e9e187-7164-4e0a-bb36-0a7178406288,1513AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,200mg,
aa42752c-af45-449c-ae9f-30c6e272cee4,,Ketoconazole Shampooing 2%,73e9e187-7164-4e0a-bb36-0a7178406288,90a3f930-2eef-4a2e-8427-5359607c7b13,2%,
92247357-ccd3-4f83-9362-f40a103f4cd4,,Ketoconazole creme 2%,73e9e187-7164-4e0a-bb36-0a7178406288,0689bb6e-9371-4a0f-ad1c-63c135b1714d,2%,
c00019ed-8b20-4445-891e-6de8fd9e6d33,,Ketoconazole Savon 2%,73e9e187-7164-4e0a-bb36-0a7178406288,90a3f930-2eef-4a2e-8427-5359607c7b13,2%,
5360f695-a3e2-4593-9426-69ef43781877,,Losartan Co 5mg,502a66e9-2eb3-4e13-926f-57fe9d393a94,1513AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,5mg,
b35c87c8-fb39-4ca4-aae9-0986349c5eaf,,MGSO4 25%,0bdba7cc-fcd1-41e1-8f79-6407d2835a78,bd1b2599-84d2-4f33-ba25-4f6d42d147a5,25%,
7a563628-d9c4-4a25-8193-207199051785,,Metoclopramide Co 10mg,fa2a3b41-e500-45cd-8f93-e7d77d5db398,1513AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,10mg,
66319a6e-d296-4929-b7ed-b2ff8e108bc9,,Metoclopramide Injection vial 10mg,fa2a3b41-e500-45cd-8f93-e7d77d5db398,bd1b2599-84d2-4f33-ba25-4f6d42d147a5,vial 10mg,
2421535d-e55e-4fa0-9dd5-039d8a63ed6a,,Metoclopramide Sirop 5mg/5ml,fa2a3b41-e500-45cd-8f93-e7d77d5db398,94ecbbb3-71b7-407b-bac4-3279abbf1b69,5mg/5ml,
1ea6b0b2-25d7-4279-b4ee-ccbacd60d17a,,Metoprolol Co 50mg,7dc18dde-ad3f-405a-be1e-8fc15a01cd91,1513AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,50mg,
c554ffb2-5706-4623-a89a-008366cd564c,,Flagyl 250mg,f9608d19-a304-4508-9074-4858cd3ccbed,1513AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,250mg,
edc8ef37-594e-48e9-83e9-7b7c5e6fc3be,,Metronidazole,79782AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,1513AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,
24de32d2-6d1f-4e53-b047-93e6729228c4,,Metronidazole 250mg,79782AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,1513AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,250mg,
5690d13c-595b-4e29-bc7f-711afc8e7a16,,Metronidazole Co 500mg,f9608d19-a304-4508-9074-4858cd3ccbed,1513AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,500mg,
1f17613f-0e53-4609-9856-558ed43e085d,,Metronidazole Sirop 250mg,f9608d19-a304-4508-9074-4858cd3ccbed,94ecbbb3-71b7-407b-bac4-3279abbf1b69,250mg,
c933dc30-36f6-471f-bca6-53d8a682dce1,,Metronidazole et Nystatin Ovules Vaginales 500mg+100000UI,f9608d19-a304-4508-9074-4858cd3ccbed,1513AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,500mg+100000UI,
2b6dca2c-1499-4724-8648-42d996a57c6d,,Tilvit Sirop,8a52cbaf-7303-44a8-ba47-976c4104f9d7,94ecbbb3-71b7-407b-bac4-3279abbf1b69,N/A,
25dc03a6-b2ca-46d5-8121-43ab025b3e9c,,Neomycine creme 5m/g,dee29eca-5758-4d7f-a98d-9a20551aaac3,0689bb6e-9371-4a0f-ad1c-63c135b1714d,5m/g,
057862ef-9fe0-40c8-8955-3149b25c4a70,,Nifedipine Co 20mg,251a17f9-c229-4aee-9555-9bf7620b2a5a,1513AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,20mg,
31fe8ffe-3a78-435c-81b2-153fa11deb32,,Normal Saline 0.9%,cc4a27b0-78cb-4d3d-9c85-51f4a06d1f4a,90a3f930-2eef-4a2e-8427-5359607c7b13,0.90%,
5650eb5e-97e5-45ed-8b61-46920d3bbc43,,Normal Saline 0.45%,cc4a27b0-78cb-4d3d-9c85-51f4a06d1f4a,90a3f930-2eef-4a2e-8427-5359607c7b13,0.45%,
17e9b385-de8b-4d60-a7de-c37cbe2a3d1c,,Gouttes Nasale 0.9%,cc4a27b0-78cb-4d3d-9c85-51f4a06d1f4a,90a3f930-2eef-4a2e-8427-5359607c7b13,0.90%,
e5574e71-17ea-434f-8649-eba766be4087,,Nystatin creme vaginale 100000UI/g,984a9a0b-13f6-4bb4-b55d-c51d5ce225c9,0689bb6e-9371-4a0f-ad1c-63c135b1714d,100000UI/g,
9e1837cf-0e08-41b0-90c0-11bdd0c4c046,,Nystatin Sirop 100000UI,984a9a0b-13f6-4bb4-b55d-c51d5ce225c9,94ecbbb3-71b7-407b-bac4-3279abbf1b69,100000UI,
c10cc9b5-c1ec-4d73-9192-9dc6b40e16f9,,Omeprazole Co 20mg,df3f7c1f-dac8-429b-ba38-90d770c1253c,1513AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,20mg,
d16da6ff-03e6-49d3-998c-c4c0e77d811f,,Otocare Gouttes,a86aa3b5-1e6e-4eb0-bc3c-e564d60eb490,90a3f930-2eef-4a2e-8427-5359607c7b13,N/A,
78e814ac-0974-41cc-8283-4487ccf32370,,Prednisone Co 5mg,8d27dba5-b2ee-4f02-acb7-49e63267cdfe,1513AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,5mg,
57b30902-bce2-4279-ac22-b6d3fe5a4308,,Primaquine Sirop,2e873fde-66b3-41b4-bdb7-1c29c8d5e1cf,94ecbbb3-71b7-407b-bac4-3279abbf1b69,N/A,
7a1398d1-4667-4123-8633-db03f53299c2,,Primaquine Co 7.5mg,2e873fde-66b3-41b4-bdb7-1c29c8d5e1cf,1513AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,7.5mg,
01999b32-4e32-4a7b-92b9-515185f60e21,,Ranitidine Injection vial 50mg,4c187e9c-3623-4763-94b4-86426e6a447f,bd1b2599-84d2-4f33-ba25-4f6d42d147a5,vial 50mg,
79c12ca2-0755-4bf4-b509-8c72239536f9,,Ringer Lactate,b368b7f7-f87b-4414-9537-1f6bee82e448,90a3f930-2eef-4a2e-8427-5359607c7b13,N/A,
3099b446-010e-426a-ba02-bf62f1077f2e,,Salbutamol Pompe,9088359a-587f-4dbc-b13e-b3c38a07cd85,658c1b9c-51c8-4734-8bf2-80e750c7889f,N/A,
0f4627ca-7bb4-414f-a07e-5d24c0d3a442,,Salbutamol Co 4mg,9088359a-587f-4dbc-b13e-b3c38a07cd85,1513AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,4mg,
d39b535c-9a32-49c1-b339-e512d811c44d,,Salbutamol Sirop 2mg/5 ml,9088359a-587f-4dbc-b13e-b3c38a07cd85,94ecbbb3-71b7-407b-bac4-3279abbf1b69,2mg/5ml,
13b68d05-a6c1-43ac-ae12-a68eb8459ab6,,Di-Gas Gtts 40mg,3fc5c46f-9c31-46ef-b96e-a12216f93a62,90a3f930-2eef-4a2e-8427-5359607c7b13,40mg,
e5e8b45b-83db-4a9d-8cd4-398c4e8081fa,,Simvastatin Co 20mg,3cba8193-4ffd-4cc3-828b-3269da016da5,1513AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,20mg,
18ce1953-f81d-4443-8b81-c3ec6d891767,,Sorbacid Sirop 375mg,0f57f6ea-d4bf-4291-98a0-81eacbb8b49f,94ecbbb3-71b7-407b-bac4-3279abbf1b69,375mg,
3171aeb3-5475-4ea2-b662-531f0c732716,,Ophtalmide Gouttes,516e7c1e-9019-4c19-a853-862e4a8fd8c1,90a3f930-2eef-4a2e-8427-5359607c7b13,N/A,
bebc4d5f-df7b-485a-9b3b-3420f536cb6f,,Cotrim Co 960mg,becdbefb-d88b-4a21-affa-46a2c5dbdbdb,1513AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,960mg,
bed41e87-9cfc-4d1f-9b44-c23732e6c162,,Cotrim Sirop 240mg/5ml,becdbefb-d88b-4a21-affa-46a2c5dbdbdb,94ecbbb3-71b7-407b-bac4-3279abbf1b69,240mg/5ml,
a8c6dff1-2d10-4002-8adc-f9a1a86b611a,,Tetracycline,84893AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,1513AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,
fa34b226-60bf-4597-8047-72e2b5ef549b,,Tetracycline 500mg,84893AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,1513AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,500mg,
ff3576e9-5c64-432a-9cc4-de46e808a290,,Tetracycline Ophtalmique,98b66058-5de5-4a1e-85ef-ec981bee6ad3,0689bb6e-9371-4a0f-ad1c-63c135b1714d,N/A,
80aded9f-32f0-4d5d-800c-043508f65ad8,,Trazidex Onguent Ophtalmique,587a6e6e-3675-4c92-bac0-a5c99ce1425e,0689bb6e-9371-4a0f-ad1c-63c135b1714d,N/A,
85000244-5a6c-4ad5-98c1-49f7eaf69fc5,,Tramadol Injection vial 100mg,34daf0c8-739f-4649-9d96-b45a32a233d6,bd1b2599-84d2-4f33-ba25-4f6d42d147a5,vial 100mg,
1f543777-ea62-4cd5-b0b8-76edfca2b736,,Virufen forte Sirop,8836eada-b012-423d-bb77-e4da796f5885,94ecbbb3-71b7-407b-bac4-3279abbf1b69,N/A,
c5e1437f-e7d9-4016-8ceb-ce70056b6c8e,,Vitamin C Co 500mg,b7bab21f-5d84-4e48-b056-bdc25e696365,1513AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,500mg,
ac6c90a6-1070-4ef7-a24a-8a668367b1fa,,Vitamin C Sirop 500mg/5ml,b7bab21f-5d84-4e48-b056-bdc25e696365,94ecbbb3-71b7-407b-bac4-3279abbf1b69,500mg/5ml,
85580d71-7bef-415c-8b88-4168285ace82,,Vitamin C Gouttes 100mg/ml,b7bab21f-5d84-4e48-b056-bdc25e696365,90a3f930-2eef-4a2e-8427-5359607c7b13,100mg/ml,
af3fce1f-dcb1-4f76-ad4c-b8ebda43070c,,Vitamine B-Complex Injection,836b7f4c-9e3c-4a53-bb08-ab8990b5b9d8,bd1b2599-84d2-4f33-ba25-4f6d42d147a5,N/A,
481e357d-6c45-4c8a-beec-6d8f858f2552,,Vitamine B-Complex Co,836b7f4c-9e3c-4a53-bb08-ab8990b5b9d8,1513AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,N/A,
8a54b957-8c4d-4ab6-9e42-575bf5b7be83,,Vitamin A,86339AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,90a3f930-2eef-4a2e-8427-5359607c7b13,N/A,
9eb0a661-f27b-472e-a35d-04dc1dba0860,,Mycrogynon 30,b2727136-70f5-470b-81a2-26aeff3f346f,1513AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,N/A,
61444a80-77b6-4986-b9c1-07eab731ce28,,Microlut 30,71eb922d-5a51-415a-a838-8a815280abfa,1513AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,N/A,
012f0f5d-c76e-4a28-8e60-30c440f5ff62,,Depo Provera,6533b40f-a783-435f-9c92-19d5e7343d98,bd1b2599-84d2-4f33-ba25-4f6d42d147a5,N/A,
62a34f17-e83c-4dbc-b53b-9a7f9478501a,,RHEZ,c103ec05-577d-4f64-85ec-54c361895198,1513AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,N/A,
667682cc-6731-4784-acdc-c7fb7c98d15a,,RH,606f9339-1430-4a00-8515-55095ef66c3b,1513AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,N/A,
